date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:13:19	5142/5142	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22693afc34-239b%22	https://prium.github.io/robots.txt		(from )
15:13:19	28319/28319	---M-Z	200	added ('OK')	text/html	etag:W/%22666533af-6e9f%22	https://prium.github.io/freya/v2.1.0/	C:/Users/rafiq/OneDrive/Desktop/Clean/Luxurious%20Apartment/prium.github.io/freya/v2.1.0/index.html	(from )
15:13:19	3720/3720	---M--	200	added ('OK')	image/png	etag:%22666533af-e88%22	https://prium.github.io/freya/v2.1.0/assets/img/favicons/apple-touch-icon.png	C:/Users/rafiq/OneDrive/Desktop/Clean/Luxurious%20Apartment/prium.github.io/freya/v2.1.0/assets/img/favicons/apple-touch-icon.png	(from https://prium.github.io/freya/v2.1.0/)
15:13:20	538/538	---M--	200	added ('OK')	image/png	etag:%22666533af-21a%22	https://prium.github.io/freya/v2.1.0/assets/img/favicons/favicon-32x32.png	C:/Users/rafiq/OneDrive/Desktop/Clean/Luxurious%20Apartment/prium.github.io/freya/v2.1.0/assets/img/favicons/favicon-32x32.png	(from https://prium.github.io/freya/v2.1.0/)
15:13:20	324/324	---M--	200	added ('OK')	image/png	etag:%22666533af-144%22	https://prium.github.io/freya/v2.1.0/assets/img/favicons/favicon-16x16.png	C:/Users/rafiq/OneDrive/Desktop/Clean/Luxurious%20Apartment/prium.github.io/freya/v2.1.0/assets/img/favicons/favicon-16x16.png	(from https://prium.github.io/freya/v2.1.0/)
15:13:21	15406/15406	---M-Z	200	added ('OK')	image/vnd.microsoft.icon	etag:W/%22666533af-3c2e%22	https://prium.github.io/freya/v2.1.0/assets/img/favicons/favicon.ico	C:/Users/rafiq/OneDrive/Desktop/Clean/Luxurious%20Apartment/prium.github.io/freya/v2.1.0/assets/img/favicons/favicon.ico	(from https://prium.github.io/freya/v2.1.0/)
15:13:21	3595/3595	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22666533af-e0b%22	https://prium.github.io/freya/v2.1.0/assets/img/favicons/manifest.json	C:/Users/rafiq/OneDrive/Desktop/Clean/Luxurious%20Apartment/prium.github.io/freya/v2.1.0/assets/img/favicons/manifest.json	(from https://prium.github.io/freya/v2.1.0/)
15:13:21	3595/3595	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22666533af-e0b%22	https://prium.github.io/freya/v2.1.0/assets/img/favicons/mstile-150x150.png	C:/Users/rafiq/OneDrive/Desktop/Clean/Luxurious%20Apartment/prium.github.io/freya/v2.1.0/assets/img/favicons/mstile-150x150.png	(from https://prium.github.io/freya/v2.1.0/)
15:13:22	15563/15563	---M-Z	200	added ('OK')	text/css	etag:W/%22666533af-3ccb%22	https://prium.github.io/freya/v2.1.0/vendors/swiper/swiper-bundle.min.css	C:/Users/rafiq/OneDrive/Desktop/Clean/Luxurious%20Apartment/prium.github.io/freya/v2.1.0/vendors/swiper/swiper-bundle.min.css	(from https://prium.github.io/freya/v2.1.0/)
15:13:22	22458/22458	---M-Z	200	added ('OK')	text/css	etag:W/%22666533af-57ba%22	https://prium.github.io/freya/v2.1.0/vendors/hamburgers/hamburgers.min.css	C:/Users/rafiq/OneDrive/Desktop/Clean/Luxurious%20Apartment/prium.github.io/freya/v2.1.0/vendors/hamburgers/hamburgers.min.css	(from https://prium.github.io/freya/v2.1.0/)
15:13:23	41406/41406	---M-Z	200	added ('OK')	text/css	etag:W/%22666533af-a1be%22	https://prium.github.io/freya/v2.1.0/vendors/loaders.css/loaders.min.css	C:/Users/rafiq/OneDrive/Desktop/Clean/Luxurious%20Apartment/prium.github.io/freya/v2.1.0/vendors/loaders.css/loaders.min.css	(from https://prium.github.io/freya/v2.1.0/)
